deployment_id,camera_id,image_filename,timestamp,relative_path
SC1,EM03,SC1_20231118054001.JPG,2023-11-18T05:40:01,photos/SC1/SC1_20231118054001.JPG
SC1,EM03,SC1_20231118054501.JPG,2023-11-18T05:45:01,photos/SC1/SC1_20231118054501.JPG
SC1,EM03,SC1_20231118055001.JPG,2023-11-18T05:50:01,photos/SC1/SC1_20231118055001.JPG
SC1,EM03,SC1_20231118055501.JPG,2023-11-18T05:55:01,photos/SC1/SC1_20231118055501.JPG
SC1,EM03,SC1_20231118060001.JPG,2023-11-18T06:00:01,photos/SC1/SC1_20231118060001.JPG
SC1,EM03,SC1_20231118060501.JPG,2023-11-18T06:05:01,photos/SC1/SC1_20231118060501.JPG
SC1,EM03,SC1_20231118061001.JPG,2023-11-18T06:10:01,photos/SC1/SC1_20231118061001.JPG
SC1,EM03,SC1_20231118061501.JPG,2023-11-18T06:15:01,photos/SC1/SC1_20231118061501.JPG
SC1,EM03,SC1_20231118062001.JPG,2023-11-18T06:20:01,photos/SC1/SC1_20231118062001.JPG
SC1,EM03,SC1_20231118062501.JPG,2023-11-18T06:25:01,photos/SC1/SC1_20231118062501.JPG
SC1,EM03,SC1_20231118063002.JPG,2023-11-18T06:30:02,photos/SC1/SC1_20231118063002.JPG
SC1,EM03,SC1_20231118063501.JPG,2023-11-18T06:35:01,photos/SC1/SC1_20231118063501.JPG
SC1,EM03,SC1_20231118064001.JPG,2023-11-18T06:40:01,photos/SC1/SC1_20231118064001.JPG
SC1,EM03,SC1_20231118064501.JPG,2023-11-18T06:45:01,photos/SC1/SC1_20231118064501.JPG
SC1,EM03,SC1_20231118065001.JPG,2023-11-18T06:50:01,photos/SC1/SC1_20231118065001.JPG
SC1,EM03,SC1_20231118065501.JPG,2023-11-18T06:55:01,photos/SC1/SC1_20231118065501.JPG
SC1,EM03,SC1_20231118070001.JPG,2023-11-18T07:00:01,photos/SC1/SC1_20231118070001.JPG
SC1,EM03,SC1_20231118070501.JPG,2023-11-18T07:05:01,photos/SC1/SC1_20231118070501.JPG
SC1,EM03,SC1_20231118071001.JPG,2023-11-18T07:10:01,photos/SC1/SC1_20231118071001.JPG
SC1,EM03,SC1_20231118071501.JPG,2023-11-18T07:15:01,photos/SC1/SC1_20231118071501.JPG
SC1,EM03,SC1_20231118072001.JPG,2023-11-18T07:20:01,photos/SC1/SC1_20231118072001.JPG
SC1,EM03,SC1_20231118072501.JPG,2023-11-18T07:25:01,photos/SC1/SC1_20231118072501.JPG
SC1,EM03,SC1_20231118073001.JPG,2023-11-18T07:30:01,photos/SC1/SC1_20231118073001.JPG
SC1,EM03,SC1_20231118073501.JPG,2023-11-18T07:35:01,photos/SC1/SC1_20231118073501.JPG
SC1,EM03,SC1_20231118074001.JPG,2023-11-18T07:40:01,photos/SC1/SC1_20231118074001.JPG
SC1,EM03,SC1_20231118074501.JPG,2023-11-18T07:45:01,photos/SC1/SC1_20231118074501.JPG
SC1,EM03,SC1_20231118075001.JPG,2023-11-18T07:50:01,photos/SC1/SC1_20231118075001.JPG
SC1,EM03,SC1_20231118075501.JPG,2023-11-18T07:55:01,photos/SC1/SC1_20231118075501.JPG
SC1,EM03,SC1_20231118080001.JPG,2023-11-18T08:00:01,photos/SC1/SC1_20231118080001.JPG
SC1,EM03,SC1_20231118080501.JPG,2023-11-18T08:05:01,photos/SC1/SC1_20231118080501.JPG
SC1,EM03,SC1_20231118081001.JPG,2023-11-18T08:10:01,photos/SC1/SC1_20231118081001.JPG
