deployment_id,deployment_day_id,observation_order,previous_image_filename,previous_timestamp_recorded,current_image_filename,current_timestamp_recorded,previous_bi,current_bi,delta_bi,delta_bi_signed_cuberoot,previous_sun_exposed_bi,mean_temperature_c,maximum_wind_gust_m_s,minutes_since_first_daily_observation,minutes_gust_at_or_above_2_m_s,primary_observer
SC8,SC8_20240112,5,SC8_20240112083001.JPG,2024-01-12 08:30:01,SC8_20240112090001.JPG,2024-01-12 09:00:01,208.0,206.0,-2.0,-1.2599210498948732,0.0,7.5,1.6,120.0,0,Skyler
SC8,SC8_20240112,6,SC8_20240112090001.JPG,2024-01-12 09:00:01,SC8_20240112093001.JPG,2024-01-12 09:30:01,206.0,210.0,4.0,1.5874010519681994,0.0,8.5,1.2,150.0,0,Skyler
SC8,SC8_20240112,7,SC8_20240112093001.JPG,2024-01-12 09:30:01,SC8_20240112100001.JPG,2024-01-12 10:00:01,210.0,206.0,-4.0,-1.5874010519681994,0.0,9.5,2.2,180.0,1,Skyler
SC8,SC8_20240112,8,SC8_20240112100001.JPG,2024-01-12 10:00:01,SC8_20240112103001.JPG,2024-01-12 10:30:01,206.0,205.0,-1.0,-1.0,0.0,10.5,2.0,210.0,3,Skyler
SC8,SC8_20240112,9,SC8_20240112103001.JPG,2024-01-12 10:30:01,SC8_20240112110001.JPG,2024-01-12 11:00:01,205.0,202.0,-3.0,-1.4422495703074083,0.0,11.0,2.2,240.0,11,Skyler
SC8,SC8_20240112,10,SC8_20240112110001.JPG,2024-01-12 11:00:01,SC8_20240112113001.JPG,2024-01-12 11:30:01,202.0,202.0,0.0,0.0,0.0,11.5,2.6,270.0,15,Skyler
SC8,SC8_20240112,11,SC8_20240112113001.JPG,2024-01-12 11:30:01,SC8_20240112120001.JPG,2024-01-12 12:00:01,202.0,201.0,-1.0,-1.0,0.0,12.0,2.8,300.0,23,Skyler
SC8,SC8_20240112,12,SC8_20240112120001.JPG,2024-01-12 12:00:01,SC8_20240112123001.JPG,2024-01-12 12:30:01,201.0,201.0,0.0,0.0,3.0,12.0,2.8,330.0,28,Skyler
SC8,SC8_20240112,13,SC8_20240112123001.JPG,2024-01-12 12:30:01,SC8_20240112130001.JPG,2024-01-12 13:00:01,201.0,199.0,-2.0,-1.2599210498948732,3.0,12.5,3.7,360.0,29,Skyler
SC8,SC8_20240112,14,SC8_20240112130001.JPG,2024-01-12 13:00:01,SC8_20240112133001.JPG,2024-01-12 13:30:01,199.0,199.0,0.0,0.0,1.0,13.0,3.7,390.0,29,Skyler
SC8,SC8_20240112,15,SC8_20240112133001.JPG,2024-01-12 13:30:01,SC8_20240112140001.JPG,2024-01-12 14:00:01,199.0,209.0,10.0,2.154434690031884,1.0,13.0,4.3,420.0,30,Skyler
SC8,SC8_20240112,16,SC8_20240112140001.JPG,2024-01-12 14:00:01,SC8_20240112143001.JPG,2024-01-12 14:30:01,209.0,210.0,1.0,1.0,0.0,13.5,3.4,450.0,29,Skyler
SC8,SC8_20240112,17,SC8_20240112143001.JPG,2024-01-12 14:30:01,SC8_20240112150001.JPG,2024-01-12 15:00:01,210.0,210.0,0.0,0.0,1.0,14.5,3.4,480.0,28,Skyler
SC8,SC8_20240112,18,SC8_20240112150001.JPG,2024-01-12 15:00:01,SC8_20240112153001.JPG,2024-01-12 15:30:01,210.0,212.0,2.0,1.2599210498948732,1.0,14.0,3.7,510.0,29,Skyler
SC8,SC8_20240112,19,SC8_20240112153001.JPG,2024-01-12 15:30:01,SC8_20240112160001.JPG,2024-01-12 16:00:01,212.0,212.0,0.0,0.0,0.0,12.5,2.8,540.0,23,Skyler
SC8,SC8_20240112,20,SC8_20240112160001.JPG,2024-01-12 16:00:01,SC8_20240112163001.JPG,2024-01-12 16:30:01,212.0,212.0,0.0,0.0,0.0,12.0,2.6,570.0,16,Skyler
SC8,SC8_20240112,21,SC8_20240112163001.JPG,2024-01-12 16:30:01,SC8_20240112170001.JPG,2024-01-12 17:00:01,212.0,212.0,0.0,0.0,0.0,11.5,2.4,600.0,4,Skyler
SC8,SC8_20240112,22,SC8_20240112170001.JPG,2024-01-12 17:00:01,SC8_20240112173001.JPG,2024-01-12 17:30:01,212.0,212.0,0.0,0.0,0.0,11.0,2.0,630.0,2,Skyler
SC8,SC8_20240113,2,SC8_20240113070001.JPG,2024-01-13 07:00:01,SC8_20240113073001.JPG,2024-01-13 07:30:01,226.0,227.0,1.0,1.0,0.0,7.5,1.6,30.0,0,Skyler
SC8,SC8_20240113,3,SC8_20240113073001.JPG,2024-01-13 07:30:01,SC8_20240113080002.JPG,2024-01-13 08:00:02,227.0,227.0,0.0,0.0,0.0,7.5,1.6,60.016666666666666,0,Skyler
SC8,SC8_20240113,4,SC8_20240113080002.JPG,2024-01-13 08:00:02,SC8_20240113083001.JPG,2024-01-13 08:30:01,227.0,217.0,-10.0,-2.154434690031884,0.0,8.5,1.2,90.0,0,Skyler
SC8,SC8_20240113,5,SC8_20240113083001.JPG,2024-01-13 08:30:01,SC8_20240113090001.JPG,2024-01-13 09:00:01,217.0,218.0,1.0,1.0,0.0,9.5,1.2,120.0,0,Skyler
SC8,SC8_20240113,6,SC8_20240113090001.JPG,2024-01-13 09:00:01,SC8_20240113093001.JPG,2024-01-13 09:30:01,218.0,209.0,-9.0,-2.080083823051904,0.0,10.0,1.3,150.0,0,Skyler
SC8,SC8_20240113,7,SC8_20240113093001.JPG,2024-01-13 09:30:01,SC8_20240113100001.JPG,2024-01-13 10:00:01,209.0,196.0,-13.0,-2.3513346877207573,0.0,11.0,0.9,180.0,0,Skyler
SC8,SC8_20240113,8,SC8_20240113100001.JPG,2024-01-13 10:00:01,SC8_20240113103001.JPG,2024-01-13 10:30:01,196.0,198.0,2.0,1.2599210498948732,0.0,12.0,1.6,210.0,0,Skyler
SC8,SC8_20240113,9,SC8_20240113103001.JPG,2024-01-13 10:30:01,SC8_20240113110001.JPG,2024-01-13 11:00:01,198.0,198.0,0.0,0.0,0.0,12.5,3.7,240.0,17,Skyler
SC8,SC8_20240113,10,SC8_20240113110001.JPG,2024-01-13 11:00:01,SC8_20240113113001.JPG,2024-01-13 11:30:01,198.0,196.0,-2.0,-1.2599210498948732,0.0,13.0,3.7,270.0,30,Skyler
SC8,SC8_20240113,11,SC8_20240113113001.JPG,2024-01-13 11:30:01,SC8_20240113120001.JPG,2024-01-13 12:00:01,196.0,197.0,1.0,1.0,0.0,13.0,3.7,300.0,30,Skyler
SC8,SC8_20240113,12,SC8_20240113120001.JPG,2024-01-13 12:00:01,SC8_20240113123001.JPG,2024-01-13 12:30:01,197.0,196.0,-1.0,-1.0,0.0,13.5,3.4,330.0,27,Skyler
SC8,SC8_20240113,13,SC8_20240113123001.JPG,2024-01-13 12:30:01,SC8_20240113130001.JPG,2024-01-13 13:00:01,196.0,191.0,-5.0,-1.7099759466766968,0.0,14.0,3.0,360.0,25,Skyler
SC8,SC8_20240113,14,SC8_20240113130001.JPG,2024-01-13 13:00:01,SC8_20240113133001.JPG,2024-01-13 13:30:01,191.0,192.0,1.0,1.0,1.0,14.0,2.6,390.0,25,Skyler
SC8,SC8_20240113,15,SC8_20240113133001.JPG,2024-01-13 13:30:01,SC8_20240113140001.JPG,2024-01-13 14:00:01,192.0,192.0,0.0,0.0,1.0,14.0,3.2,420.0,25,Skyler
SC8,SC8_20240113,16,SC8_20240113140001.JPG,2024-01-13 14:00:01,SC8_20240113143001.JPG,2024-01-13 14:30:01,192.0,203.0,11.0,2.2239800905693152,0.0,15.0,4.3,450.0,30,Skyler
SC8,SC8_20240113,17,SC8_20240113143001.JPG,2024-01-13 14:30:01,SC8_20240113150001.JPG,2024-01-13 15:00:01,203.0,203.0,0.0,0.0,0.0,16.0,3.2,480.0,18,Skyler
SC8,SC8_20240113,18,SC8_20240113150001.JPG,2024-01-13 15:00:01,SC8_20240113153001.JPG,2024-01-13 15:30:01,203.0,205.0,2.0,1.2599210498948732,0.0,15.0,2.6,510.0,16,Skyler
SC8,SC8_20240113,19,SC8_20240113153001.JPG,2024-01-13 15:30:01,SC8_20240113160001.JPG,2024-01-13 16:00:01,205.0,203.0,-2.0,-1.2599210498948732,0.0,13.5,2.4,540.0,6,Skyler
SC8,SC8_20240113,20,SC8_20240113160001.JPG,2024-01-13 16:00:01,SC8_20240113163001.JPG,2024-01-13 16:30:01,203.0,202.0,-1.0,-1.0,0.0,12.5,2.0,570.0,1,Skyler
SC8,SC8_20240113,21,SC8_20240113163001.JPG,2024-01-13 16:30:01,SC8_20240113170001.JPG,2024-01-13 17:00:01,202.0,204.0,2.0,1.2599210498948732,0.0,12.0,2.2,600.0,1,Skyler
SC8,SC8_20240113,22,SC8_20240113170001.JPG,2024-01-13 17:00:01,SC8_20240113173002.JPG,2024-01-13 17:30:02,204.0,204.0,0.0,0.0,0.0,11.5,1.3,630.0166666666667,0,Skyler
SC8,SC8_20240114,2,SC8_20240114070001.JPG,2024-01-14 07:00:01,SC8_20240114073001.JPG,2024-01-14 07:30:01,213.0,212.0,-1.0,-1.0,0.0,10.5,1.8,30.0,0,Skyler
SC8,SC8_20240114,3,SC8_20240114073001.JPG,2024-01-14 07:30:01,SC8_20240114080001.JPG,2024-01-14 08:00:01,212.0,212.0,0.0,0.0,0.0,10.5,1.8,60.0,0,Skyler
SC8,SC8_20240114,4,SC8_20240114080001.JPG,2024-01-14 08:00:01,SC8_20240114083001.JPG,2024-01-14 08:30:01,212.0,212.0,0.0,0.0,0.0,10.5,2.0,90.0,1,Skyler
SC8,SC8_20240114,5,SC8_20240114083001.JPG,2024-01-14 08:30:01,SC8_20240114090001.JPG,2024-01-14 09:00:01,212.0,211.0,-1.0,-1.0,0.0,11.0,1.8,120.0,0,Skyler
SC8,SC8_20240114,6,SC8_20240114090001.JPG,2024-01-14 09:00:01,SC8_20240114093001.JPG,2024-01-14 09:30:01,211.0,212.0,1.0,1.0,0.0,11.5,1.8,150.0,0,Skyler
SC8,SC8_20240114,7,SC8_20240114093001.JPG,2024-01-14 09:30:01,SC8_20240114100001.JPG,2024-01-14 10:00:01,212.0,213.0,1.0,1.0,0.0,12.5,1.2,180.0,0,Skyler
SC8,SC8_20240114,8,SC8_20240114100001.JPG,2024-01-14 10:00:01,SC8_20240114103001.JPG,2024-01-14 10:30:01,213.0,213.0,0.0,0.0,0.0,13.5,1.2,210.0,0,Skyler
SC8,SC8_20240114,9,SC8_20240114103001.JPG,2024-01-14 10:30:01,SC8_20240114110000.JPG,2024-01-14 11:00:00,213.0,212.0,-1.0,-1.0,0.0,14.0,1.3,239.98333333333332,0,Skyler
SC8,SC8_20240114,10,SC8_20240114110000.JPG,2024-01-14 11:00:00,SC8_20240114113001.JPG,2024-01-14 11:30:01,212.0,214.0,2.0,1.2599210498948732,0.0,14.0,1.6,270.0,0,Skyler
SC8,SC8_20240114,11,SC8_20240114113001.JPG,2024-01-14 11:30:01,SC8_20240114120001.JPG,2024-01-14 12:00:01,214.0,213.0,-1.0,-1.0,0.0,14.0,1.3,300.0,0,Skyler
SC8,SC8_20240114,12,SC8_20240114120001.JPG,2024-01-14 12:00:01,SC8_20240114123001.JPG,2024-01-14 12:30:01,213.0,214.0,1.0,1.0,0.0,13.5,1.2,330.0,0,Skyler
SC8,SC8_20240114,13,SC8_20240114123001.JPG,2024-01-14 12:30:01,SC8_20240114130001.JPG,2024-01-14 13:00:01,214.0,213.0,-1.0,-1.0,0.0,13.5,1.3,360.0,0,Skyler
SC8,SC8_20240114,14,SC8_20240114130001.JPG,2024-01-14 13:00:01,SC8_20240114133001.JPG,2024-01-14 13:30:01,213.0,213.0,0.0,0.0,0.0,14.0,2.0,390.0,1,Skyler
SC8,SC8_20240114,15,SC8_20240114133001.JPG,2024-01-14 13:30:01,SC8_20240114140001.JPG,2024-01-14 14:00:01,213.0,213.0,0.0,0.0,0.0,14.0,2.0,420.0,2,Skyler
SC8,SC8_20240114,16,SC8_20240114140001.JPG,2024-01-14 14:00:01,SC8_20240114143001.JPG,2024-01-14 14:30:01,213.0,213.0,0.0,0.0,0.0,13.5,2.2,450.0,3,Skyler
SC8,SC8_20240114,17,SC8_20240114143001.JPG,2024-01-14 14:30:01,SC8_20240114150001.JPG,2024-01-14 15:00:01,213.0,213.0,0.0,0.0,0.0,13.0,2.4,480.0,5,Skyler
SC8,SC8_20240114,18,SC8_20240114150001.JPG,2024-01-14 15:00:01,SC8_20240114153001.JPG,2024-01-14 15:30:01,213.0,213.0,0.0,0.0,0.0,13.0,2.2,510.0,3,Skyler
SC8,SC8_20240114,19,SC8_20240114153001.JPG,2024-01-14 15:30:01,SC8_20240114160001.JPG,2024-01-14 16:00:01,213.0,213.0,0.0,0.0,0.0,12.5,2.0,540.0,1,Skyler
SC8,SC8_20240114,20,SC8_20240114160001.JPG,2024-01-14 16:00:01,SC8_20240114163001.JPG,2024-01-14 16:30:01,213.0,213.0,0.0,0.0,0.0,12.0,1.6,570.0,0,Skyler
SC8,SC8_20240114,21,SC8_20240114163001.JPG,2024-01-14 16:30:01,SC8_20240114170001.JPG,2024-01-14 17:00:01,213.0,211.0,-2.0,-1.2599210498948732,0.0,12.0,1.3,600.0,0,Skyler
SC8,SC8_20240114,22,SC8_20240114170001.JPG,2024-01-14 17:00:01,SC8_20240114173001.JPG,2024-01-14 17:30:01,211.0,211.0,0.0,0.0,0.0,12.0,1.3,630.0,0,Skyler
SC8,SC8_20240115,2,SC8_20240115070001.JPG,2024-01-15 07:00:01,SC8_20240115073002.JPG,2024-01-15 07:30:02,231.0,222.0,-9.0,-2.080083823051904,0.0,9.0,1.3,30.016666666666666,0,Skyler
SC8,SC8_20240115,3,SC8_20240115073002.JPG,2024-01-15 07:30:02,SC8_20240115080001.JPG,2024-01-15 08:00:01,222.0,223.0,1.0,1.0,0.0,9.5,1.6,60.0,0,Skyler
SC8,SC8_20240115,4,SC8_20240115080001.JPG,2024-01-15 08:00:01,SC8_20240115083001.JPG,2024-01-15 08:30:01,223.0,222.0,-1.0,-1.0,0.0,10.0,0.9,90.0,0,Skyler
SC8,SC8_20240115,5,SC8_20240115083001.JPG,2024-01-15 08:30:01,SC8_20240115090001.JPG,2024-01-15 09:00:01,222.0,222.0,0.0,0.0,0.0,10.5,1.2,120.0,0,Skyler
SC8,SC8_20240115,6,SC8_20240115090001.JPG,2024-01-15 09:00:01,SC8_20240115093001.JPG,2024-01-15 09:30:01,222.0,223.0,1.0,1.0,0.0,11.5,0.9,150.0,0,Skyler
SC8,SC8_20240115,7,SC8_20240115093001.JPG,2024-01-15 09:30:01,SC8_20240115100001.JPG,2024-01-15 10:00:01,223.0,223.0,0.0,0.0,0.0,12.0,0.7,180.0,0,Skyler
SC8,SC8_20240115,8,SC8_20240115100001.JPG,2024-01-15 10:00:01,SC8_20240115103001.JPG,2024-01-15 10:30:01,223.0,212.0,-11.0,-2.2239800905693152,0.0,12.5,1.2,210.0,0,Skyler
SC8,SC8_20240115,9,SC8_20240115103001.JPG,2024-01-15 10:30:01,SC8_20240115110001.JPG,2024-01-15 11:00:01,212.0,212.0,0.0,0.0,0.0,13.5,1.6,240.0,0,Skyler
SC8,SC8_20240115,10,SC8_20240115110001.JPG,2024-01-15 11:00:01,SC8_20240115113001.JPG,2024-01-15 11:30:01,212.0,203.0,-9.0,-2.080083823051904,0.0,14.0,1.8,270.0,0,Skyler
SC8,SC8_20240115,11,SC8_20240115113001.JPG,2024-01-15 11:30:01,SC8_20240115120001.JPG,2024-01-15 12:00:01,203.0,203.0,0.0,0.0,0.0,13.5,2.6,300.0,5,Skyler
SC8,SC8_20240115,12,SC8_20240115120001.JPG,2024-01-15 12:00:01,SC8_20240115123001.JPG,2024-01-15 12:30:01,203.0,203.0,0.0,0.0,0.0,13.5,2.8,330.0,9,Skyler
SC8,SC8_20240115,13,SC8_20240115123001.JPG,2024-01-15 12:30:01,SC8_20240115130001.JPG,2024-01-15 13:00:01,203.0,203.0,0.0,0.0,1.0,13.5,2.8,360.0,17,Skyler
SC8,SC8_20240115,14,SC8_20240115130001.JPG,2024-01-15 13:00:01,SC8_20240115133001.JPG,2024-01-15 13:30:01,203.0,206.0,3.0,1.4422495703074083,1.0,13.5,3.2,390.0,15,Skyler
SC8,SC8_20240115,15,SC8_20240115133001.JPG,2024-01-15 13:30:01,SC8_20240115140001.JPG,2024-01-15 14:00:01,206.0,213.0,7.0,1.912931182772389,0.0,14.0,2.6,420.0,13,Skyler
SC8,SC8_20240115,16,SC8_20240115140001.JPG,2024-01-15 14:00:01,SC8_20240115143001.JPG,2024-01-15 14:30:01,213.0,213.0,0.0,0.0,0.0,14.0,2.4,450.0,7,Skyler
SC8,SC8_20240115,17,SC8_20240115143001.JPG,2024-01-15 14:30:01,SC8_20240115150001.JPG,2024-01-15 15:00:01,213.0,223.0,10.0,2.154434690031884,0.0,14.0,2.6,480.0,1,Skyler
SC8,SC8_20240115,18,SC8_20240115150001.JPG,2024-01-15 15:00:01,SC8_20240115153002.JPG,2024-01-15 15:30:02,223.0,253.0,30.0,3.1072325059538586,0.0,14.0,1.6,510.01666666666665,0,Skyler
SC8,SC8_20240115,19,SC8_20240115153002.JPG,2024-01-15 15:30:02,SC8_20240115160001.JPG,2024-01-15 16:00:01,253.0,271.0,18.0,2.6207413942088964,0.0,14.0,1.2,540.0,0,Skyler
SC8,SC8_20240115,20,SC8_20240115160001.JPG,2024-01-15 16:00:01,SC8_20240115163001.JPG,2024-01-15 16:30:01,271.0,262.0,-9.0,-2.080083823051904,0.0,13.5,1.2,570.0,0,Skyler
SC8,SC8_20240115,21,SC8_20240115163001.JPG,2024-01-15 16:30:01,SC8_20240115170001.JPG,2024-01-15 17:00:01,262.0,271.0,9.0,2.080083823051904,0.0,12.5,1.2,600.0,0,Skyler
SC8,SC8_20240115,22,SC8_20240115170001.JPG,2024-01-15 17:00:01,SC8_20240115173001.JPG,2024-01-15 17:30:01,271.0,271.0,0.0,0.0,0.0,12.0,0.0,630.0,0,Skyler
SC8,SC8_20240116,2,SC8_20240116070001.JPG,2024-01-16 07:00:01,SC8_20240116073001.JPG,2024-01-16 07:30:01,276.0,276.0,0.0,0.0,0.0,8.5,1.3,30.0,0,Skyler
SC8,SC8_20240116,3,SC8_20240116073001.JPG,2024-01-16 07:30:01,SC8_20240116080001.JPG,2024-01-16 08:00:01,276.0,276.0,0.0,0.0,0.0,8.0,1.2,60.0,0,Skyler
SC8,SC8_20240116,4,SC8_20240116080001.JPG,2024-01-16 08:00:01,SC8_20240116083001.JPG,2024-01-16 08:30:01,276.0,257.0,-19.0,-2.668401648721945,0.0,8.5,1.2,90.0,0,Skyler
SC8,SC8_20240116,5,SC8_20240116083001.JPG,2024-01-16 08:30:01,SC8_20240116090001.JPG,2024-01-16 09:00:01,257.0,270.0,13.0,2.3513346877207573,0.0,9.5,0.4,120.0,0,Skyler
SC8,SC8_20240116,6,SC8_20240116090001.JPG,2024-01-16 09:00:01,SC8_20240116093001.JPG,2024-01-16 09:30:01,270.0,269.0,-1.0,-1.0,1.0,10.0,1.6,150.0,0,Skyler
SC8,SC8_20240116,7,SC8_20240116093001.JPG,2024-01-16 09:30:01,SC8_20240116100001.JPG,2024-01-16 10:00:01,269.0,272.0,3.0,1.4422495703074083,0.0,11.0,1.6,180.0,0,Skyler
SC8,SC8_20240116,8,SC8_20240116100001.JPG,2024-01-16 10:00:01,SC8_20240116103001.JPG,2024-01-16 10:30:01,272.0,264.0,-8.0,-2.0,2.0,11.5,2.6,210.0,2,Skyler
SC8,SC8_20240116,9,SC8_20240116103001.JPG,2024-01-16 10:30:01,SC8_20240116110001.JPG,2024-01-16 11:00:01,264.0,256.0,-8.0,-2.0,3.0,11.0,2.4,240.0,11,Skyler
SC8,SC8_20240116,10,SC8_20240116110001.JPG,2024-01-16 11:00:01,SC8_20240116113001.JPG,2024-01-16 11:30:01,256.0,256.0,0.0,0.0,0.0,10.5,2.2,270.0,2,Skyler
SC8,SC8_20240116,11,SC8_20240116113001.JPG,2024-01-16 11:30:01,SC8_20240116120001.JPG,2024-01-16 12:00:01,256.0,251.0,-5.0,-1.7099759466766968,0.0,11.0,1.3,300.0,0,Skyler
SC8,SC8_20240116,12,SC8_20240116120001.JPG,2024-01-16 12:00:01,SC8_20240116123001.JPG,2024-01-16 12:30:01,251.0,248.0,-3.0,-1.4422495703074083,3.0,13.0,1.8,330.0,0,Skyler
SC8,SC8_20240116,13,SC8_20240116123001.JPG,2024-01-16 12:30:01,SC8_20240116130001.JPG,2024-01-16 13:00:01,248.0,225.0,-23.0,-2.8438669798515654,3.0,14.0,1.8,360.0,0,Skyler
SC8,SC8_20240116,14,SC8_20240116130001.JPG,2024-01-16 13:00:01,SC8_20240116133001.JPG,2024-01-16 13:30:01,225.0,226.0,1.0,1.0,0.0,14.0,2.2,390.0,1,Skyler
SC8,SC8_20240116,15,SC8_20240116133001.JPG,2024-01-16 13:30:01,SC8_20240116140001.JPG,2024-01-16 14:00:01,226.0,216.0,-10.0,-2.154434690031884,0.0,14.5,2.6,420.0,10,Skyler
SC8,SC8_20240116,16,SC8_20240116140001.JPG,2024-01-16 14:00:01,SC8_20240116143001.JPG,2024-01-16 14:30:01,216.0,215.0,-1.0,-1.0,0.0,16.0,2.8,450.0,11,Skyler
SC8,SC8_20240116,17,SC8_20240116143001.JPG,2024-01-16 14:30:01,SC8_20240116150001.JPG,2024-01-16 15:00:01,215.0,215.0,0.0,0.0,0.0,16.5,3.0,480.0,3,Skyler
SC8,SC8_20240116,18,SC8_20240116150001.JPG,2024-01-16 15:00:01,SC8_20240116153001.JPG,2024-01-16 15:30:01,215.0,274.0,59.0,3.892996415873261,0.0,15.0,1.8,510.0,0,Skyler
SC8,SC8_20240116,19,SC8_20240116153001.JPG,2024-01-16 15:30:01,SC8_20240116160001.JPG,2024-01-16 16:00:01,274.0,263.0,-11.0,-2.2239800905693152,0.0,13.5,2.0,540.0,1,Skyler
SC8,SC8_20240116,20,SC8_20240116160001.JPG,2024-01-16 16:00:01,SC8_20240116163001.JPG,2024-01-16 16:30:01,263.0,284.0,21.0,2.7589241763811203,0.0,13.0,1.3,570.0,0,Skyler
SC8,SC8_20240116,21,SC8_20240116163001.JPG,2024-01-16 16:30:01,SC8_20240116170001.JPG,2024-01-16 17:00:01,284.0,284.0,0.0,0.0,0.0,13.0,0.9,600.0,0,Skyler
SC8,SC8_20240116,22,SC8_20240116170001.JPG,2024-01-16 17:00:01,SC8_20240116173001.JPG,2024-01-16 17:30:01,284.0,284.0,0.0,0.0,0.0,12.5,1.2,630.0,0,Skyler
SC8,SC8_20240117,2,SC8_20240117070001.JPG,2024-01-17 07:00:01,SC8_20240117073001.JPG,2024-01-17 07:30:01,293.0,288.0,-5.0,-1.7099759466766968,0.0,12.5,0.7,30.0,0,Skyler
SC8,SC8_20240117,3,SC8_20240117073001.JPG,2024-01-17 07:30:01,SC8_20240117080001.JPG,2024-01-17 08:00:01,288.0,288.0,0.0,0.0,0.0,13.0,0.5,60.0,0,Skyler
SC8,SC8_20240117,4,SC8_20240117080001.JPG,2024-01-17 08:00:01,SC8_20240117083001.JPG,2024-01-17 08:30:01,288.0,286.0,-2.0,-1.2599210498948732,0.0,13.0,0.0,90.0,0,Skyler
SC8,SC8_20240117,5,SC8_20240117083001.JPG,2024-01-17 08:30:01,SC8_20240117090001.JPG,2024-01-17 09:00:01,286.0,284.0,-2.0,-1.2599210498948732,0.0,13.5,1.8,120.0,0,Skyler
SC8,SC8_20240117,6,SC8_20240117090001.JPG,2024-01-17 09:00:01,SC8_20240117093001.JPG,2024-01-17 09:30:01,284.0,285.0,1.0,1.0,0.0,14.0,1.3,150.0,0,Skyler
SC8,SC8_20240117,7,SC8_20240117093001.JPG,2024-01-17 09:30:01,SC8_20240117100001.JPG,2024-01-17 10:00:01,285.0,288.0,3.0,1.4422495703074083,0.0,14.0,2.2,180.0,3,Skyler
SC8,SC8_20240117,8,SC8_20240117100001.JPG,2024-01-17 10:00:01,SC8_20240117103001.JPG,2024-01-17 10:30:01,288.0,46.0,-242.0,-6.231679684369752,0.0,14.5,2.0,210.0,2,Skyler
SC8,SC8_20240117,9,SC8_20240117103001.JPG,2024-01-17 10:30:01,SC8_20240117110001.JPG,2024-01-17 11:00:01,46.0,46.0,0.0,0.0,2.0,15.0,1.6,240.0,0,Skyler
SC8,SC8_20240117,10,SC8_20240117110001.JPG,2024-01-17 11:00:01,SC8_20240117113001.JPG,2024-01-17 11:30:01,46.0,44.0,-2.0,-1.2599210498948732,2.0,15.0,2.8,270.0,10,Skyler
SC8,SC8_20240117,11,SC8_20240117113001.JPG,2024-01-17 11:30:01,SC8_20240117120001.JPG,2024-01-17 12:00:01,44.0,42.0,-2.0,-1.2599210498948732,0.0,15.0,2.0,300.0,1,Skyler
SC8,SC8_20240117,12,SC8_20240117120001.JPG,2024-01-17 12:00:01,SC8_20240117123001.JPG,2024-01-17 12:30:01,42.0,22.0,-20.0,-2.7144176165949063,0.0,16.0,2.0,330.0,1,Skyler
SC8,SC8_20240117,13,SC8_20240117123001.JPG,2024-01-17 12:30:01,SC8_20240117130001.JPG,2024-01-17 13:00:01,22.0,16.0,-6.0,-1.8171205928321397,1.0,17.0,3.0,360.0,9,Skyler
SC8,SC8_20240117,14,SC8_20240117130001.JPG,2024-01-17 13:00:01,SC8_20240117133001.JPG,2024-01-17 13:30:01,16.0,5.0,-11.0,-2.2239800905693152,0.0,16.5,3.2,390.0,17,Skyler
SC8,SC8_20240117,15,SC8_20240117133001.JPG,2024-01-17 13:30:01,SC8_20240117140001.JPG,2024-01-17 14:00:01,5.0,6.0,1.0,1.0,0.0,15.5,3.0,420.0,8,Skyler
SC8,SC8_20240117,16,SC8_20240117140001.JPG,2024-01-17 14:00:01,SC8_20240117143000.JPG,2024-01-17 14:30:00,6.0,15.0,9.0,2.080083823051904,0.0,15.5,2.0,449.98333333333335,2,Skyler
SC8,SC8_20240117,17,SC8_20240117143000.JPG,2024-01-17 14:30:00,SC8_20240117150001.JPG,2024-01-17 15:00:01,15.0,20.0,5.0,1.7099759466766968,0.0,15.5,2.0,480.0,1,Skyler
SC8,SC8_20240117,18,SC8_20240117150001.JPG,2024-01-17 15:00:01,SC8_20240117153001.JPG,2024-01-17 15:30:01,20.0,51.0,31.0,3.1413806523913927,0.0,14.5,2.0,510.0,2,Skyler
SC8,SC8_20240117,19,SC8_20240117153001.JPG,2024-01-17 15:30:01,SC8_20240117160001.JPG,2024-01-17 16:00:01,51.0,52.0,1.0,1.0,0.0,13.0,2.0,540.0,1,Skyler
SC8,SC8_20240117,20,SC8_20240117160001.JPG,2024-01-17 16:00:01,SC8_20240117163001.JPG,2024-01-17 16:30:01,52.0,50.0,-2.0,-1.2599210498948732,0.0,12.0,1.6,570.0,0,Skyler
SC8,SC8_20240117,21,SC8_20240117163001.JPG,2024-01-17 16:30:01,SC8_20240117170001.JPG,2024-01-17 17:00:01,50.0,50.0,0.0,0.0,0.0,11.5,1.8,600.0,0,Skyler
SC8,SC8_20240117,22,SC8_20240117170001.JPG,2024-01-17 17:00:01,SC8_20240117173001.JPG,2024-01-17 17:30:01,50.0,50.0,0.0,0.0,0.0,11.0,1.2,630.0,0,Skyler
SC8,SC8_20240118,2,SC8_20240118071002.JPG,2024-01-18 07:10:02,SC8_20240118074001.JPG,2024-01-18 07:40:01,43.0,41.0,-2.0,-1.2599210498948732,0.0,8.5,1.2,29.983333333333334,0,Skyler
SC8,SC8_20240118,3,SC8_20240118074001.JPG,2024-01-18 07:40:01,SC8_20240118081001.JPG,2024-01-18 08:10:01,41.0,43.0,2.0,1.2599210498948732,0.0,8.0,0.9,59.983333333333334,0,Skyler
