temperature_c,butterflies_in_direct_sun,estimate,standard_error,conf_low,conf_high,supported,estimate_supported
17.88826815642458,0,0.0662513848669736,0.0538591276680046,-0.03938275890425194,0.17188552863819911,TRUE,0.0662513848669736
17.994413407821227,0,0.06767432145332773,0.054695874166665305,-0.03960093690267974,0.17494957980933518,TRUE,0.06767432145332773
18.100558659217874,0,0.06909725803968188,0.055541431924097995,-0.03983639646165679,0.17803091254102052,TRUE,0.06909725803968188
18.206703910614525,0,0.07052019462603606,0.05639540461003007,-0.040088360256877814,0.18112874950894992,TRUE,0.07052019462603606
18.312849162011172,0,0.0719431312123902,0.05725741570927781,-0.040356089827458516,0.1842423522522389,TRUE,0.0719431312123902
18.418994413407823,0,0.07336606779874438,0.0581271075997023,-0.040638883767526224,0.18737101936501496,TRUE,0.07336606779874438
18.52513966480447,0,0.07478900438509851,0.059004140649076005,-0.040936075954900716,0.19051408472509773,TRUE,0.07478900438509851
18.631284916201118,0,0.07621194097145266,0.05988819233530748,-0.04124703382558671,0.193670915768492,TRUE,0.07621194097145266
18.737430167597765,0,0.07763487755780679,0.06077895639340874,-0.04157115670071744,0.196840911816331,TRUE,0.07763487755780679
18.843575418994412,0,0.07905781414416094,0.0616761419916911,-0.04190787417082387,0.2000235024591457,TRUE,0.07905781414416094
18.94972067039106,0,0.08048075073051507,0.06257947293891877,-0.042256644540821564,0.20321814600185167,TRUE,0.08048075073051507
19.05586592178771,0,0.08190368731686926,0.06348868692352014,-0.04261695333787237,0.20642432797161087,TRUE,0.08190368731686926
19.162011173184357,0,0.0833266239032234,0.06440353478543631,-0.042988311883257996,0.20964155968970477,TRUE,0.0833266239032234
19.268156424581008,0,0.08474956048957759,0.06532377982076146,-0.04337025592856768,0.21286937690772284,TRUE,0.08474956048957759
